time,open,high,low,close,volume
2020-09-11 23:00:00,10359.53,10397.6,10345.0,10387.89,1555.388325
2020-09-12 00:00:00,10387.89,10397.86,10329.04,10347.31,1520.271931
2020-09-12 01:00:00,10347.31,10380.89,10345.89,10370.71,999.018429
2020-09-12 02:00:00,10370.7,10371.83,10323.86,10342.98,1215.013484
2020-09-12 03:00:00,10342.98,10359.98,10322.03,10342.33,908.393355
2020-09-12 04:00:00,10342.33,10367.87,10336.28,10358.95,1037.784227
2020-09-12 05:00:00,10358.94,10370.0,10354.67,10358.61,1071.774149
2020-09-12 06:00:00,10358.61,10358.63,10323.09,10331.09,1220.337157
2020-09-12 07:00:00,10331.08,10345.0,10306.34,10343.98,1246.20161
2020-09-12 08:00:00,10343.97,10343.97,10320.18,10333.19,1403.593043
2020-09-12 09:00:00,10333.2,10356.8,10325.0,10354.29,1200.134001
2020-09-12 10:00:00,10354.3,10359.48,10331.44,10340.49,1219.484768
2020-09-12 11:00:00,10340.49,10346.95,10324.19,10341.59,1689.957768
2020-09-12 12:00:00,10341.58,10341.58,10306.25,10319.74,1474.834243
2020-09-12 13:00:00,10319.73,10327.73,10269.25,10294.01,2094.244947
2020-09-12 14:00:00,10294.01,10355.0,10275.04,10347.78,1911.667732
2020-09-12 15:00:00,10347.79,10380.0,10338.84,10359.99,2126.786949
2020-09-12 16:00:00,10360.0,10376.05,10348.89,10371.39,1211.69024
2020-09-12 17:00:00,10371.39,10378.96,10353.84,10377.15,1531.217642
2020-09-12 18:00:00,10377.15,10477.97,10376.36,10451.99,3575.991909
2020-09-12 19:00:00,10452.0,10467.13,10425.81,10461.39,1798.352018
2020-09-12 20:00:00,10461.24,10473.33,10427.68,10438.32,1519.152253
2020-09-12 21:00:00,10438.32,10461.88,10408.0,10449.99,1142.09469
2020-09-12 22:00:00,10449.99,10455.71,10410.0,10434.97,1108.671435
2020-09-12 23:00:00,10434.97,10449.01,10412.0,10440.92,1152.485116
2020-09-13 00:00:00,10440.67,10448.9,10412.8,10430.25,1242.532825
2020-09-13 01:00:00,10430.25,10434.1,10400.04,10421.94,1399.536382
2020-09-13 02:00:00,10421.86,10445.98,10418.22,10428.11,870.614856
2020-09-13 03:00:00,10428.11,10559.12,10427.76,10556.26,3034.309233
2020-09-13 04:00:00,10556.4,10580.11,10526.0,10539.33,1749.008062
2020-09-13 05:00:00,10539.25,10545.72,10520.74,10532.76,1163.399721
2020-09-13 06:00:00,10532.76,10548.75,10520.0,10523.53,1082.434299
2020-09-13 07:00:00,10523.52,10556.96,10520.0,10542.27,1508.946294
2020-09-13 08:00:00,10542.27,10560.0,10525.93,10539.42,1828.810848
2020-09-13 09:00:00,10539.81,10549.67,10471.0,10504.01,2017.361144
2020-09-13 10:00:00,10504.01,10504.02,10438.0,10452.37,2534.020507
2020-09-13 11:00:00,10452.37,10471.66,10303.28,10324.89,4085.393614
2020-09-13 12:00:00,10324.88,10352.21,10285.73,10290.05,2829.31224
2020-09-13 13:00:00,10290.06,10342.84,10258.0,10322.73,2489.821261
2020-09-13 14:00:00,10322.74,10341.82,10303.33,10324.78,1618.648839
2020-09-13 15:00:00,10324.77,10342.0,10272.44,10280.14,1712.571848
2020-09-13 16:00:00,10280.15,10296.79,10200.0,10257.77,3730.155618
2020-09-13 17:00:00,10257.78,10284.02,10212.51,10275.01,2144.266995
2020-09-13 18:00:00,10276.69,10282.27,10243.47,10257.34,1115.529287
2020-09-13 19:00:00,10257.13,10323.67,10247.34,10309.05,1499.147021
2020-09-13 20:00:00,10309.05,10315.0,10284.74,10312.18,1120.897005
2020-09-13 21:00:00,10312.19,10321.0,10286.77,10296.87,821.151679
2020-09-13 22:00:00,10296.87,10316.18,10292.44,10306.66,901.616714
2020-09-13 23:00:00,10306.67,10332.84,10296.77,10332.83,1338.123573
2020-09-14 00:00:00,10332.84,10334.19,10240.34,10273.28,1843.16152
2020-09-14 01:00:00,10273.28,10324.21,10273.28,10324.2,1112.235665
2020-09-14 02:00:00,10324.2,10371.03,10324.2,10348.7,1931.190971
2020-09-14 03:00:00,10348.69,10363.17,10331.3,10348.14,1285.516237
2020-09-14 04:00:00,10348.14,10353.87,10316.29,10344.96,1472.228956
2020-09-14 05:00:00,10345.06,10355.61,10316.18,10337.75,1674.257175
2020-09-14 06:00:00,10337.76,10368.0,10333.21,10359.74,1899.515311
2020-09-14 07:00:00,10359.74,10404.0,10347.71,10399.32,2064.43318
2020-09-14 08:00:00,10399.31,10458.16,10212.34,10359.61,5089.739197
2020-09-14 09:00:00,10359.62,10369.26,10323.0,10366.97,2301.656528
2020-09-14 10:00:00,10366.96,10432.94,10365.01,10416.06,2605.742222
2020-09-14 11:00:00,10416.16,10479.0,10396.89,10469.82,3525.02919
2020-09-14 12:00:00,10469.92,10519.0,10450.31,10504.26,3959.139441
2020-09-14 13:00:00,10504.26,10665.46,10504.26,10643.64,8730.683907
2020-09-14 14:00:00,10643.64,10688.0,10595.57,10631.06,4982.570503
2020-09-14 15:00:00,10631.07,10706.91,10631.07,10698.03,4810.386687
2020-09-14 16:00:00,10698.03,10750.0,10652.87,10725.2,4931.823505
2020-09-14 17:00:00,10725.2,10739.11,10669.74,10683.72,2444.040594
2020-09-14 18:00:00,10683.71,10695.0,10640.0,10674.98,2003.237504
2020-09-14 19:00:00,10674.98,10692.29,10653.42,10665.0,1484.127687
2020-09-14 20:00:00,10665.0,10713.1,10656.39,10683.99,1805.957525
2020-09-14 21:00:00,10683.98,10719.55,10670.26,10717.36,1359.362528
2020-09-14 22:00:00,10717.35,10747.36,10636.37,10650.37,2121.805117
2020-09-14 23:00:00,10650.37,10685.49,10618.82,10671.77,1621.450211
2020-09-15 00:00:00,10671.77,10703.01,10650.0,10680.8,1672.656285
2020-09-15 01:00:00,10680.8,10728.74,10652.22,10714.41,1993.300713
2020-09-15 02:00:00,10714.95,10839.0,10699.0,10758.24,4096.276012
2020-09-15 03:00:00,10758.24,10780.0,10736.72,10755.13,1745.779807
2020-09-15 04:00:00,10755.12,10784.23,10708.27,10731.41,1826.755279
2020-09-15 05:00:00,10731.41,10762.56,10709.34,10742.04,1295.521768
2020-09-15 06:00:00,10742.04,10742.05,10688.94,10736.06,2030.727135
2020-09-15 07:00:00,10736.05,10758.35,10705.7,10741.37,1687.789003
2020-09-15 08:00:00,10741.37,10758.65,10606.48,10644.14,3093.410205
2020-09-15 09:00:00,10644.13,10700.0,10625.0,10693.93,2418.379393
2020-09-15 10:00:00,10693.94,10867.0,10663.17,10847.32,3743.276022
2020-09-15 11:00:00,10847.29,10882.0,10771.26,10821.15,3766.621196
2020-09-15 12:00:00,10821.15,10930.04,10821.14,10907.94,4552.641795
2020-09-15 13:00:00,10907.94,10917.96,10834.0,10834.71,3326.42094
2020-09-15 14:00:00,10834.71,10879.0,10736.63,10764.19,4382.021477
2020-09-15 15:00:00,10763.37,10815.47,10745.63,10784.46,3531.309654
2020-09-15 16:00:00,10785.23,10827.61,10700.0,10784.23,3348.735166
2020-09-15 17:00:00,10784.23,10812.44,10738.33,10794.84,1931.035921
2020-09-15 18:00:00,10794.84,10810.0,10748.03,10784.22,1514.454196
2020-09-15 19:00:00,10784.22,10785.27,10746.06,10783.36,1440.870597
2020-09-15 20:00:00,10783.35,10871.38,10770.39,10860.01,2698.08277
2020-09-15 21:00:00,10860.01,10886.39,10816.16,10858.6,1810.167196
2020-09-15 22:00:00,10858.61,10864.67,10716.95,10779.25,2294.305602
2020-09-15 23:00:00,10779.24,10795.41,10752.62,10785.31,1621.914654
2020-09-16 00:00:00,10785.23,10791.72,10661.22,10717.23,4149.780148
2020-09-16 01:00:00,10717.23,10751.82,10670.36,10738.19,1906.960299
2020-09-16 02:00:00,10738.18,10743.51,10696.16,10736.3,1779.228315
2020-09-16 03:00:00,10736.31,10781.81,10713.27,10779.41,1468.588472
2020-09-16 04:00:00,10779.61,10819.0,10758.59,10788.45,1762.266027
2020-09-16 05:00:00,10788.45,10830.59,10758.85,10771.74,2024.703254
2020-09-16 06:00:00,10771.74,10855.0,10759.81,10835.53,2367.055253
2020-09-16 07:00:00,10835.98,10939.6,10810.8,10915.49,3632.950974
2020-09-16 08:00:00,10916.09,10930.0,10865.0,10897.6,2787.276892
2020-09-16 09:00:00,10897.59,10898.81,10848.42,10865.12,1893.781054
2020-09-16 10:00:00,10865.2,10926.88,10827.0,10842.71,3009.761827
2020-09-16 11:00:00,10842.71,10910.0,10840.39,10898.99,2232.075597
2020-09-16 12:00:00,10899.0,10955.0,10860.0,10925.23,3946.528146
2020-09-16 13:00:00,10925.23,10952.0,10885.0,10923.0,3217.109152
2020-09-16 14:00:00,10923.01,10941.18,10860.43,10888.97,2487.180481
2020-09-16 15:00:00,10888.97,11016.69,10881.77,11004.99,5206.450394
2020-09-16 16:00:00,11004.99,11093.0,10981.3,11059.57,5028.41792
2020-09-16 17:00:00,11059.58,11072.2,10994.39,11040.8,2569.578636
2020-09-16 18:00:00,11040.53,11083.99,10960.03,11010.29,4680.451899
2020-09-16 19:00:00,11010.29,11028.28,10966.18,10982.2,2459.139417
2020-09-16 20:00:00,10982.2,11047.84,10970.4,10994.68,2225.726388
2020-09-16 21:00:00,10994.68,11028.91,10976.39,11015.09,1327.934167
2020-09-16 22:00:00,11015.09,11039.7,10987.36,11020.82,1180.967859
2020-09-16 23:00:00,11020.82,11032.35,10941.35,10954.01,1647.599869
2020-09-17 00:00:00,10954.01,11045.46,10923.24,10993.67,3021.885507
2020-09-17 01:00:00,10993.67,11034.0,10950.04,10958.42,2303.616641
2020-09-17 02:00:00,10958.41,10960.09,10905.86,10926.87,2589.371336
2020-09-17 03:00:00,10926.98,10939.25,10869.0,10872.09,2669.064101
2020-09-17 04:00:00,10872.3,10915.62,10850.0,10909.43,1802.736953
2020-09-17 05:00:00,10909.46,10929.99,10888.09,10914.72,1506.590671
2020-09-17 06:00:00,10914.71,10928.83,10850.81,10865.41,2363.691454
2020-09-17 07:00:00,10865.41,10897.26,10842.77,10882.39,2619.681894
2020-09-17 08:00:00,10882.38,10905.0,10860.0,10865.72,1906.333199
2020-09-17 09:00:00,10865.72,10895.82,10855.65,10877.37,1934.124379
2020-09-17 10:00:00,10877.37,10883.97,10781.0,10826.54,3789.371616
2020-09-17 11:00:00,10826.55,10884.61,10798.06,10877.65,2733.804503
2020-09-17 12:00:00,10877.65,10885.47,10800.01,10803.95,2351.714432
2020-09-17 13:00:00,10803.95,10822.0,10745.83,10819.91,3801.357927
2020-09-17 14:00:00,10819.9,10871.16,10771.52,10840.87,3238.029743
2020-09-17 15:00:00,10841.12,10883.2,10836.06,10838.31,2363.064752
2020-09-17 16:00:00,10838.3,10853.7,10794.23,10839.55,1913.990761
2020-09-17 17:00:00,10839.55,10867.18,10833.43,10860.86,1854.790393
2020-09-17 18:00:00,10860.86,10921.51,10860.86,10905.26,2697.554615
2020-09-17 19:00:00,10905.25,10926.82,10888.22,10916.63,1937.110789
2020-09-17 20:00:00,10916.63,10934.95,10910.0,10930.64,1739.542256
2020-09-17 21:00:00,10930.63,10968.95,10917.72,10957.45,1500.353714
2020-09-17 22:00:00,10957.45,10965.0,10903.51,10912.08,1587.168254
2020-09-17 23:00:00,10912.08,10940.0,10904.0,10939.99,1376.664639
2020-09-18 00:00:00,10940.0,10960.0,10883.2,10905.71,1602.305402
2020-09-18 01:00:00,10905.71,10922.97,10888.1,10901.09,1348.89176
2020-09-18 02:00:00,10901.1,10937.69,10901.1,10920.9,1140.759696
2020-09-18 03:00:00,10920.99,10941.53,10920.98,10924.36,1277.540996
2020-09-18 04:00:00,10924.22,10926.28,10870.01,10904.6,1821.425522
2020-09-18 05:00:00,10904.59,10927.34,10893.99,10926.46,1214.378424
2020-09-18 06:00:00,10926.45,10985.0,10898.0,10966.76,2172.930607
2020-09-18 07:00:00,10966.76,10968.47,10931.86,10954.14,2380.293209
2020-09-18 08:00:00,10954.14,10965.0,10925.62,10959.1,2123.541274
2020-09-18 09:00:00,10959.1,11038.03,10953.49,11008.38,2771.817881
2020-09-18 10:00:00,11008.37,11014.52,10972.57,10974.0,2135.3236
2020-09-18 11:00:00,10974.0,11003.63,10966.64,10977.26,1940.276587
2020-09-18 12:00:00,10977.4,10994.75,10952.12,10990.49,1918.675037
2020-09-18 13:00:00,10990.49,11003.09,10907.74,10914.51,2211.928114
2020-09-18 14:00:00,10914.51,10954.11,10903.72,10945.21,1935.874511
2020-09-18 15:00:00,10945.22,10945.22,10870.37,10899.37,2898.22612
2020-09-18 16:00:00,10899.42,10900.0,10828.74,10882.75,2720.517068
2020-09-18 17:00:00,10882.75,10898.41,10812.84,10834.42,3923.188518
2020-09-18 18:00:00,10834.43,10876.18,10818.0,10861.63,2623.489656
2020-09-18 19:00:00,10861.63,10880.0,10842.3,10866.55,1703.043716
2020-09-18 20:00:00,10866.55,10902.21,10850.0,10886.79,1621.04262
2020-09-18 21:00:00,10886.79,10942.2,10873.94,10939.63,1204.027141
2020-09-18 22:00:00,10941.39,10944.79,10919.07,10928.04,1151.459072
2020-09-18 23:00:00,10928.03,10937.02,10884.38,10933.39,1425.771744
2020-09-19 00:00:00,10933.4,10974.03,10929.88,10972.79,1589.957088
2020-09-19 01:00:00,10972.79,10974.03,10934.2,10945.49,1283.395268
2020-09-19 02:00:00,10945.49,10970.0,10941.83,10970.0,1290.021624
2020-09-19 03:00:00,10970.0,10977.75,10947.39,10976.0,1196.740653
2020-09-19 04:00:00,10975.99,10980.0,10949.65,10956.67,951.385089
2020-09-19 05:00:00,10956.6,10962.33,10926.28,10933.44,1121.672733
2020-09-19 06:00:00,10933.44,10953.28,10930.0,10944.82,1092.551526
2020-09-19 07:00:00,10944.82,10949.99,10898.11,10900.29,1695.389575
2020-09-19 08:00:00,10900.28,10929.73,10887.37,10926.86,1562.29537
2020-09-19 09:00:00,10926.87,10961.77,10920.05,10944.42,1281.749157
2020-09-19 10:00:00,10944.43,10993.22,10933.67,10993.11,1606.400569
2020-09-19 11:00:00,10993.12,11150.0,10972.05,11140.0,4583.382371
2020-09-19 12:00:00,11139.69,11179.79,11047.06,11098.98,3366.637611
2020-09-19 13:00:00,11098.99,11128.88,11072.24,11105.0,2277.089486
2020-09-19 14:00:00,11105.0,11105.0,11043.0,11079.13,1835.46643
2020-09-19 15:00:00,11079.13,11105.07,11050.3,11090.56,1749.382971
2020-09-19 16:00:00,11090.57,11119.93,11056.45,11059.3,1453.400767
2020-09-19 17:00:00,11059.41,11095.31,11059.4,11068.3,1407.227994
2020-09-19 18:00:00,11068.3,11073.05,11011.31,11048.11,1941.607665
2020-09-19 19:00:00,11048.12,11074.45,11032.62,11054.2,1059.644263
2020-09-19 20:00:00,11054.21,11087.99,11043.1,11087.31,921.044107
2020-09-19 21:00:00,11087.31,11087.35,11026.5,11052.18,1098.740726
2020-09-19 22:00:00,11052.18,11067.57,11026.4,11064.28,1138.383655
2020-09-19 23:00:00,11064.29,11087.61,11040.0,11080.65,936.47016
2020-09-20 00:00:00,11080.64,11080.64,11042.7,11056.0,1168.906046
2020-09-20 01:00:00,11056.0,11056.0,10921.0,10939.63,2716.57855
2020-09-20 02:00:00,10939.63,10966.88,10913.0,10918.19,1372.808095
2020-09-20 03:00:00,10918.37,10954.92,10899.33,10948.81,1125.161853
2020-09-20 04:00:00,10948.8,10982.24,10933.0,10968.0,1070.778974
2020-09-20 05:00:00,10967.99,10967.99,10934.6,10952.38,899.653063
2020-09-20 06:00:00,10952.38,10970.22,10938.05,10964.65,1018.807231
2020-09-20 07:00:00,10964.68,10995.31,10949.03,10962.61,1182.130358
2020-09-20 08:00:00,10962.6,10979.68,10950.46,10952.92,1053.476958
2020-09-20 09:00:00,10952.91,10968.26,10925.27,10964.67,1388.205911
2020-09-20 10:00:00,10964.47,10984.0,10943.45,10983.64,1137.502139
2020-09-20 11:00:00,10983.64,10983.64,10939.0,10951.17,1423.449206
2020-09-20 12:00:00,10951.17,10958.18,10825.1,10850.64,3200.972688
2020-09-20 13:00:00,10850.63,10870.84,10775.0,10866.07,3073.201677
2020-09-20 14:00:00,10866.07,10868.01,10833.31,10838.55,1477.913183
2020-09-20 15:00:00,10838.55,10876.48,10829.0,10834.58,1767.970716
2020-09-20 16:00:00,10834.62,10858.77,10723.0,10852.25,3584.550313
2020-09-20 17:00:00,10852.26,10898.79,10850.0,10894.66,2007.416244
2020-09-20 18:00:00,10894.67,10903.77,10864.38,10891.25,1083.531337
2020-09-20 19:00:00,10891.25,10899.91,10855.16,10871.03,977.189034
2020-09-20 20:00:00,10871.03,10878.39,10837.85,10850.7,1671.535629
2020-09-20 21:00:00,10850.7,10893.27,10813.51,10871.67,1736.702546
2020-09-20 22:00:00,10871.66,10885.96,10827.26,10874.66,1275.130128
2020-09-20 23:00:00,10874.66,10938.02,10874.66,10920.28,1744.350686
2020-09-21 00:00:00,10920.28,10971.42,10894.42,10953.93,1979.237821
2020-09-21 01:00:00,10953.94,10978.0,10941.41,10943.91,1416.907113
2020-09-21 02:00:00,10943.77,10970.16,10936.01,10940.27,1154.871851
2020-09-21 03:00:00,10940.26,10963.11,10918.44,10962.76,1136.986903
2020-09-21 04:00:00,10962.76,10988.86,10954.45,10956.75,1353.097963
2020-09-21 05:00:00,10956.76,10961.18,10931.88,10959.75,1057.634153
2020-09-21 06:00:00,10959.75,10976.36,10929.95,10946.2,1306.803486
2020-09-21 07:00:00,10946.2,10955.11,10889.0,10902.58,2081.341764
2020-09-21 08:00:00,10902.58,10912.62,10800.0,10851.83,4129.947619
2020-09-21 09:00:00,10851.83,10860.0,10688.0,10700.01,5710.805317
2020-09-21 10:00:00,10700.01,10735.0,10635.0,10668.58,6013.828664
2020-09-21 11:00:00,10668.59,10687.86,10580.0,10636.47,4864.958856
2020-09-21 12:00:00,10636.46,10636.46,10503.08,10570.3,5151.900105
2020-09-21 13:00:00,10570.22,10638.1,10554.46,10590.06,3604.877532
2020-09-21 14:00:00,10590.01,10604.32,10296.35,10414.98,8461.46371
2020-09-21 15:00:00,10413.55,10452.95,10348.35,10418.76,4349.67873
2020-09-21 16:00:00,10418.77,10438.53,10356.54,10384.64,3116.041205
2020-09-21 17:00:00,10384.64,10430.55,10370.0,10394.22,2154.629569
2020-09-21 18:00:00,10394.22,10444.64,10374.54,10444.05,2053.830863
2020-09-21 19:00:00,10444.02,10499.0,10435.21,10498.55,2854.793278
2020-09-21 20:00:00,10498.55,10533.46,10470.8,10477.79,2312.873763
2020-09-21 21:00:00,10477.79,10533.42,10461.51,10504.0,1224.147094
2020-09-21 22:00:00,10504.0,10533.32,10466.68,10478.14,1371.18227
2020-09-21 23:00:00,10478.14,10506.17,10410.0,10417.22,1821.59155
2020-09-22 00:00:00,10417.22,10491.32,10353.0,10457.99,2684.658715
2020-09-22 01:00:00,10457.98,10470.93,10406.16,10437.57,1140.887923
2020-09-22 02:00:00,10437.56,10468.56,10422.54,10468.55,1197.076128
2020-09-22 03:00:00,10468.56,10478.0,10436.0,10449.95,950.175126
2020-09-22 04:00:00,10449.94,10486.32,10449.94,10463.99,1203.459885
2020-09-22 05:00:00,10463.99,10471.71,10441.09,10461.61,1144.667244
2020-09-22 06:00:00,10461.61,10502.79,10402.38,10423.27,2526.040339
2020-09-22 07:00:00,10423.27,10442.51,10360.0,10372.9,2949.231718
2020-09-22 08:00:00,10372.91,10479.7,10372.9,10463.18,2677.337719
2020-09-22 09:00:00,10463.18,10471.0,10439.22,10452.03,1808.037813
2020-09-22 10:00:00,10452.17,10477.18,10427.06,10458.4,1915.999155
2020-09-22 11:00:00,10458.39,10503.0,10441.05,10452.26,1985.051248
2020-09-22 12:00:00,10452.11,10495.17,10416.0,10487.47,2072.526566
2020-09-22 13:00:00,10486.88,10520.0,10456.68,10473.43,2628.622499
2020-09-22 14:00:00,10473.43,10506.6,10439.25,10439.25,2155.064449
2020-09-22 15:00:00,10439.25,10474.34,10420.0,10451.07,2188.380709
2020-09-22 16:00:00,10451.06,10490.49,10450.0,10455.13,2034.090611
2020-09-22 17:00:00,10454.88,10492.0,10447.53,10491.0,1672.365221
2020-09-22 18:00:00,10490.99,10506.22,10484.34,10489.25,1796.497506
2020-09-22 19:00:00,10489.25,10495.04,10467.36,10491.97,1198.053554
2020-09-22 20:00:00,10491.98,10516.67,10480.0,10512.77,1272.055158
2020-09-22 21:00:00,10512.69,10572.71,10453.0,10547.17,2565.250486
2020-09-22 22:00:00,10547.17,10552.98,10494.49,10508.4,1224.882241
2020-09-22 23:00:00,10508.4,10536.58,10494.15,10529.61,1000.823463
2020-09-23 00:00:00,10529.61,10533.94,10500.25,10510.73,1100.08176
2020-09-23 01:00:00,10510.73,10526.71,10503.42,10515.02,846.568633
2020-09-23 02:00:00,10515.02,10527.7,10501.93,10513.93,696.441134
2020-09-23 03:00:00,10513.94,10516.03,10471.72,10476.01,1664.816333
2020-09-23 04:00:00,10476.0,10485.2,10441.91,10470.32,1738.94569
2020-09-23 05:00:00,10470.33,10490.84,10451.33,10473.22,1451.18006
2020-09-23 06:00:00,10473.21,10478.91,10403.0,10436.48,2085.971611
2020-09-23 07:00:00,10436.49,10442.55,10380.47,10428.64,2984.452885
2020-09-23 08:00:00,10428.63,10464.84,10403.95,10448.54,2168.08403
2020-09-23 09:00:00,10448.46,10494.22,10441.4,10481.82,2115.217158
2020-09-23 10:00:00,10481.68,10488.25,10460.0,10488.0,1476.209307
2020-09-23 11:00:00,10487.99,10496.2,10470.0,10474.45,1660.955943
2020-09-23 12:00:00,10474.46,10520.0,10463.69,10505.43,1864.175085
2020-09-23 13:00:00,10505.43,10537.15,10492.16,10495.85,2255.544883
2020-09-23 14:00:00,10495.84,10502.0,10461.0,10471.89,2095.241759
2020-09-23 15:00:00,10471.88,10490.0,10444.41,10453.2,1652.710312
2020-09-23 16:00:00,10453.02,10494.72,10446.84,10486.2,1763.72721
2020-09-23 17:00:00,10486.2,10489.73,10455.26,10455.89,1511.082967
2020-09-23 18:00:00,10455.89,10463.7,10406.95,10409.14,2066.575877
2020-09-23 19:00:00,10409.14,10414.93,10255.53,10293.0,6850.301566
2020-09-23 20:00:00,10293.0,10324.3,10136.82,10230.39,6523.907868
2020-09-23 21:00:00,10230.4,10286.85,10205.76,10252.22,2017.941145
2020-09-23 22:00:00,10252.37,10299.95,10241.72,10270.04,1734.800784
2020-09-23 23:00:00,10270.04,10272.86,10211.0,10241.46,1551.634079
2020-09-24 00:00:00,10241.46,10300.0,10190.93,10290.84,2412.799451
2020-09-24 01:00:00,10290.85,10316.74,10275.84,10285.86,1401.404123
2020-09-24 02:00:00,10285.69,10344.64,10279.54,10290.11,1654.952138
2020-09-24 03:00:00,10290.11,10326.28,10289.12,10301.75,941.32813
2020-09-24 04:00:00,10301.75,10319.0,10280.0,10281.02,1594.932012
2020-09-24 05:00:00,10281.02,10304.33,10271.0,10289.64,1244.407801
2020-09-24 06:00:00,10289.64,10322.18,10285.33,10289.78,1387.163245
2020-09-24 07:00:00,10289.79,10356.47,10289.62,10341.68,2174.074196
2020-09-24 08:00:00,10341.69,10351.48,10305.01,10315.83,1679.497877
2020-09-24 09:00:00,10315.82,10335.55,10283.89,10322.85,1971.796669
2020-09-24 10:00:00,10322.85,10376.41,10312.91,10372.31,2018.277208
2020-09-24 11:00:00,10372.31,10440.0,10362.71,10410.01,3425.458545
2020-09-24 12:00:00,10410.0,10424.99,10364.57,10377.47,2259.240407
2020-09-24 13:00:00,10377.47,10399.0,10331.93,10377.22,2867.155941
2020-09-24 14:00:00,10377.22,10421.01,10369.57,10407.07,2507.433819
2020-09-24 15:00:00,10406.97,10557.19,10390.66,10545.36,4850.461706
2020-09-24 16:00:00,10545.07,10743.59,10540.02,10672.2,6679.350347
2020-09-24 17:00:00,10672.2,10712.97,10639.63,10657.9,3599.640424
2020-09-24 18:00:00,10657.9,10684.2,10607.12,10612.61,2479.722436
2020-09-24 19:00:00,10612.62,10667.55,10595.46,10653.82,2530.76336
2020-09-24 20:00:00,10653.87,10667.17,10624.4,10626.73,1711.993244
2020-09-24 21:00:00,10626.61,10678.0,10621.0,10647.25,1130.585992
2020-09-24 22:00:00,10647.25,10795.24,10605.0,10762.4,3024.767658
2020-09-24 23:00:00,10762.39,10768.99,10719.13,10736.32,2129.412698
2020-09-25 00:00:00,10736.33,10760.53,10692.38,10711.94,1966.653541
2020-09-25 01:00:00,10711.93,10730.82,10684.03,10690.98,1264.775113
2020-09-25 02:00:00,10690.98,10727.2,10685.57,10710.64,1360.036744
2020-09-25 03:00:00,10710.64,10720.0,10663.14,10667.47,1388.43585
2020-09-25 04:00:00,10667.47,10693.99,10655.74,10677.05,1136.956131
2020-09-25 05:00:00,10677.05,10682.23,10640.75,10648.9,1382.631055
2020-09-25 06:00:00,10648.9,10695.0,10614.58,10691.87,1717.712475
2020-09-25 07:00:00,10691.96,10703.12,10666.17,10686.94,2063.974937
2020-09-25 08:00:00,10686.93,10686.94,10572.0,10599.69,4137.32876
2020-09-25 09:00:00,10599.8,10647.96,10556.66,10593.82,3222.095318
2020-09-25 10:00:00,10593.82,10622.98,10580.0,10591.75,1785.10399
2020-09-25 11:00:00,10591.76,10650.0,10567.81,10630.0,3441.716549
2020-09-25 12:00:00,10630.0,10684.09,10585.57,10615.48,2289.057584
2020-09-25 13:00:00,10615.48,10641.49,10585.0,10611.13,1963.400023
2020-09-25 14:00:00,10611.59,10635.0,10556.24,10629.56,2988.229308
2020-09-25 15:00:00,10629.55,10669.9,10564.57,10647.61,3078.811712
2020-09-25 16:00:00,10647.62,10668.95,10625.16,10651.34,1604.144294
2020-09-25 17:00:00,10651.35,10718.97,10635.38,10696.13,2437.361255
2020-09-25 18:00:00,10696.13,10744.18,10690.9,10705.38,2096.722903
2020-09-25 19:00:00,10705.38,10725.17,10683.16,10718.31,1583.671302
2020-09-25 20:00:00,10718.43,10754.21,10705.0,10707.81,1887.213121
2020-09-25 21:00:00,10707.81,10746.8,10700.87,10745.86,821.107195
2020-09-25 22:00:00,10745.87,10750.01,10662.84,10685.94,1401.80412
2020-09-25 23:00:00,10685.83,10698.13,10650.0,10686.67,1082.173728
2020-09-26 00:00:00,10686.57,10706.35,10649.86,10649.86,1180.298721
2020-09-26 01:00:00,10649.87,10700.1,10644.68,10690.05,927.914639
2020-09-26 02:00:00,10690.2,10722.96,10676.73,10707.24,983.873254
2020-09-26 03:00:00,10707.25,10746.66,10700.3,10704.86,1030.443844
2020-09-26 04:00:00,10704.85,10737.11,10687.38,10735.04,863.424398
2020-09-26 05:00:00,10734.77,10820.94,10700.5,10727.14,2406.895568
2020-09-26 06:00:00,10727.14,10766.0,10720.63,10732.31,1693.850587
2020-09-26 07:00:00,10732.43,10739.35,10689.01,10705.84,1544.172827
2020-09-26 08:00:00,10705.84,10713.62,10668.0,10691.0,1439.415144
2020-09-26 09:00:00,10691.0,10710.0,10669.61,10694.11,1335.224417
2020-09-26 10:00:00,10694.12,10728.77,10661.7,10721.4,1185.438909
2020-09-26 11:00:00,10721.4,10728.59,10696.97,10709.94,917.454932
2020-09-26 12:00:00,10709.93,10709.94,10666.21,10686.37,1337.266172
2020-09-26 13:00:00,10686.36,10699.0,10668.15,10672.0,1288.410918
2020-09-26 14:00:00,10672.0,10730.0,10664.97,10706.65,1292.819941
2020-09-26 15:00:00,10706.66,10742.02,10704.32,10721.0,1007.813416
2020-09-26 16:00:00,10721.0,10749.37,10682.78,10749.19,1456.4416
2020-09-26 17:00:00,10749.19,10750.0,10721.0,10742.68,1077.283599
2020-09-26 18:00:00,10742.69,10774.45,10723.64,10729.9,1163.043952
2020-09-26 19:00:00,10729.9,10731.08,10705.0,10718.55,914.357388
2020-09-26 20:00:00,10718.54,10725.98,10701.18,10714.92,761.838137
2020-09-26 21:00:00,10714.92,10750.0,10712.31,10712.34,853.213207
